Core,Lamp,Robertson Item,Successor Item,Robertson Base Item,Inventory Status,Substitute Item,sku Family,Product Type of sku Family (Electronic or Magnetic) ,Version (Magnetic only),Version Description,"Starting Method (Rapid, Instant, Program)",Lamp Connection (Parallel or Serial), Ballast Factor ,Maximum Possible Lamp Combinations,# of Lamps,Maximum Voltage Combinations, Voltage -120V , Voltage -240V , Voltage -277V, Voltage -347V,Power factor,Dimming (0-10V)  ," Length (in "") "," Width (in "") "," Height (in "") ", Weight (in lbs.) ,Philips-Advance,GE,Osram,Universal,Fulham,Keystone,Hatch,Halco,Radionic Industries
PSK226CQMV /A,CFTR42W/GX24Q,PSK226CQMV /A,,PSK226CQMV ,Discontinued,NA,NA,Electronic,,,Programmed,Series, 1.00 ,1/2,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,ICF-2S26-M1-BS,GEC242-MVPS-SE,QTP2x26CF/UNVDM,C2642UNVME,RHA-UNV-226-C,,HC242PS/UV/D,EP2CF26PS/MV/DC/K,
PSK226CQMV /A,FC12T5,PSK226CQMV /A,,PSK226CQMV ,Discontinued,NA,NA,Electronic,,,Programmed,Series, 1.00 ,1/2,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,ICN-2S39-N,GEC242-MVPS-SE,,C2642UNVME,,KTEB-242-UV-PS-DW,HC242PS/UV/D,,
PSK226CQMV /A,FC9T5,PSK226CQMV /A,,PSK226CQMV ,Discontinued,NA,NA,Electronic,,,Programmed,Series,  1.01 ,1/2,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,ICN-2S39-N,GEC242-MVPS-SE,,C2642UNVME,,KTEB-242-UV-PS-DW,HC242PS/UV/D,,
PSK226CQMV /A,FC9T5,PSK226CQMV /A,,PSK226CQMV ,Discontinued,NA,NA,Electronic,,,Programmed,Series,  1.02 ,1/2,  2 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,ICN-2S39-N,GEC242-MVPS-SE,,C242UNVME,,KTEB-242-UV-PS-DW,HC242PS/UV/D,,
PSK226CQMVBLS /A,FC9T5,PSK226CQMVBLS /A,,PSK226CQMV ,Discontinued,NA,NA,Electronic,,,Programmed,Series,  1.01 ,1/2,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,ICN-2S39-N,GEC242-MVPS-BES,,C2642UNVMES,,KTEB-242-UV-PS-DW,HC242PS/UV/DJ,,
PSK226CQMVBLS /A,FC9T5,PSK226CQMVBLS /A,,PSK226CQMV ,Discontinued,NA,NA,Electronic,,,Programmed,Series,  1.02 ,1/2,  2 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,ICN-2S39-N,GEC242-MVPS-BES,,C242UNVMES,,KTEB-242-UV-PS-DW,HC242PS/UV/DJ,,
PSK226CQMV /A,FT24W/2G11,PSK226CQMV /A,,PSK226CQMV ,Discontinued,NA,NA,Electronic,,,Programmed,Series,  1.01 ,1/2,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,ICN-2S39-N,GEC242-MVPS-SE,,C2642UNVME,,,HC242PS/UV/D,,
PSK226CQMV /A,FT24W/2G11,PSK226CQMV /A,,PSK226CQMV ,Discontinued,NA,NA,Electronic,,,Programmed,Series, 1.00 ,1/2,  2 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,ICN-2S39-N,GEC242-MVPS-SE,,C2642UNVME,RHA-UNV-226-C,KTEB-242-UV-PS-DW,HC242PS/UV/D,EP2CF26PS/MV/DC/K,
PSK226CQMVBLS /A,FT24W/2G11,PSK226CQMVBLS /A,,PSK226CQMV ,Discontinued,NA,NA,Electronic,,,Programmed,Series,  1.01 ,1/2,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,ICN-2S39-N,GEC242-MVPS-BES,,C2642UNVMES,,,HC242PS/UV/DJ,,
PSK226CQMVBLS /A,FT24W/2G11,PSK226CQMVBLS /A,,PSK226CQMV ,Discontinued,NA,NA,Electronic,,,Programmed,Series, 1.00 ,1/2,  2 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,ICN-2S39-N,GEC242-MVPS-BES,,C2642UNVMES,,KTEB-242-UV-PS-DW,HC242PS/UV/DJ,EP2CF26PS/MV/DC/K,
PSK2GPH18MV /A,GPH212T5,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,GPH287T5,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,GPH357T5,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,GPH406T5,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,GPH463T5,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,GPH508T5,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,GPH711T5,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,GPH810T5,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,GPH851T5,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,GPL18K,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,GPL36K,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,TUV11W4P-SE,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,TUV16W4P-SE,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,TUV18WPL-L,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,IUV-2S18-H1-LD,,,,,,,,
PSK2GPH18MV /A,TUV25W4P-SE,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,TUV36T5-4P-SE,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,,,,,,,,,
PSK2GPH18MV /A,TUV36WPL-L,PSK2GPH18MV /A,,PSK2GPH18MV ,Limited,NA,M20005,Electronic,,,Programmed,Series, DK ,1,  1 ,120/277,Y,N,Y,N,High,N,  6.56 ,  2.38 ,  1.69 ,  0.95 ,IUV-2S36-M2-LD,,,,,,,,
PSL132T8MV3D /B,F17T8,PSL132T8MV3D  /B,,PSL132T8MV3D  ,In-Stock,NA,P20141,Electronic,,,Programmed,Series,  1.03 ,1,  1 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.20 ,,,,,,,,,
PSL132T8MV3D /B,F25T8,PSL132T8MV3D  /B,,PSL132T8MV3D  ,In-Stock,NA,P20141,Electronic,,,Programmed,Series, 1.00 ,1,  1 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.20 ,,,,,,,,,
PSL132T8MV3D /B,F32T8,PSL132T8MV3D  /B,,PSL132T8MV3D  ,In-Stock,NA,P20141,Electronic,,,Programmed,Series, 1.00 ,1,  1 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.20 ,,,,,,,,,
PSL132T8MV3D /B,F32T8U,PSL132T8MV3D  /B,,PSL132T8MV3D  ,In-Stock,NA,P20141,Electronic,,,Programmed,Series, 1.00 ,1,  1 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.20 ,,,,,,,,,
PSL232T8MV3D /A,F25T8,PSL232T8MV3D  /A,,PSL232T8MV3D  ,In-Stock,NA,P20064,Electronic,,,Programmed,Series, 1.00 ,2,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.20 ,,,,,,,,,
PSL232T8MV3D /A,F32T8,PSL232T8MV3D  /A,,PSL232T8MV3D  ,In-Stock,NA,P20064,Electronic,,,Programmed,Series, 1.00 ,2,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.20 ,,,,,,,,,
PSL232T8MV3D /A,F32T8U,PSL232T8MV3D  /A,,PSL232T8MV3D  ,In-Stock,NA,P20064,Electronic,,,Programmed,Series, 1.00 ,2,  2 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.20 ,,,,,,,,,
PSL332T8MV3D /A,F25T8,PSL332T8MV3D  /A,,PSL332T8MV3D  ,Limited,NA,P20095,Electronic,,,Programmed,Series, 1.00 ,3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.20 ,,,,,,,,,
PSL332T8MV3D /A,F32T8,PSL332T8MV3D  /A,,PSL332T8MV3D  ,Limited,NA,P20095,Electronic,,,Programmed,Series, 1.00 ,3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.20 ,,,,,,,,,
PSL332T8MV3D /A,F32T8U,PSL332T8MV3D  /A,,PSL332T8MV3D  ,Limited,NA,P20095,Electronic,,,Programmed,Series, 1.00 ,3,  3 ,120/277,Y,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.20 ,,,,,,,,,
PSL432T8HEMV /A,F17T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.95 ,3/4,  4 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,,B432PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F17T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.96 ,3/4,  4 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,,B432PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F17T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  1.03 ,3/4,  3 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,,B332PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F17T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  1.04 ,3/4,  3 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,,B332PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F17T8U,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.95 ,3/4,  4 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,,B432PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F17T8U,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.96 ,3/4,  4 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,,B432PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F17T8U,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  1.03 ,3/4,  3 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,,B332PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F17T8U,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  1.04 ,3/4,  3 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,,B332PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F25T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.95 ,3/4,  4 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,,B432PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F25T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.96 ,3/4,  4 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,,B432PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F25T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  1.04 ,3/4,  3 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,,B332PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F25T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  1.05 ,3/4,  3 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,,B332PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F25T8U,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.95 ,3/4,  4 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,,B432PUNVHE-A,,,,EP432PS/MV/HE,
PSL432T8HEMV /A,F25T8U,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.96 ,3/4,  4 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,,B432PUNVHE-A,,,,EP432PS/MV/HE,
PSL432T8HEMV /A,F25T8U,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  1.04 ,3/4,  3 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,,B332PUNVHE-A,,,,EP432PS/MV/HE,
PSL432T8HEMV /A,F25T8U,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  1.05 ,3/4,  3 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,,B332PUNVHE-A,,,,EP432PS/MV/HE,
PSL432T8HEMV /A,F28T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.85 ,3/4,  4 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,,GE432-MVPS-N,,B432PUNVHE-A,,,,EP432PS/MV/HE,
PSL432T8HEMV /A,F28T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.86 ,3/4,  4 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,,GE432-MVPS-N,,B432PUNVHE-A,,,,EP432PS/MV/HE,
PSL432T8HEMV /A,F28T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.92 ,3/4,  3 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,,GE432-MVPS-N,,B432PUNVHE-A,,,,EP432PS/MV/HE,
PSL432T8HEMV /A,F28T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.93 ,3/4,  3 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,,GE432-MVPS-N,,B432PUNVHE-A,,,,EP432PS/MV/HE,
PSL432T8HEMV /A,F32T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel, 0.90 ,3/4,  4 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,GE432-MVPS-N,QHE4x32T8/UNV-PSN-SC,B432PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F32T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.91 ,3/4,  4 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,GE432-MVPS-N,QHE4x32T8/UNV-PSN-SC,B432PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F32T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.98 ,3/4,  3 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,GE432-MVPS-N,QHE3x32T8/UNV-PSN-SC,B432PUNVHE-A,WHPS3-UNV-T8-PS,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F32T8,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.99 ,3/4,  3 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,GE432-MVPS-N,QHE3x32T8/UNV-PSN-SC,B432PUNVHE-A,WHPS3-UNV-T8-PS,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F32T8ES/25,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.82 ,3/4,  4 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,QHE4x32T8/UNV-PSN-SC,B432PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F32T8ES/25,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.85 ,3/4,  4 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,QHE4x32T8/UNV-PSN-SC,B432PUNVHE-A,,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F32T8ES/25,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.92 ,3/4,  3 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,QHE3x32T8/UNV-PSN-SC,B432PUNVHE-A,WHPS3-UNV-T8-PS,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F32T8ES/25,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.94 ,3/4,  3 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,QHE3x32T8/UNV-PSN-SC,B432PUNVHE-A,WHPS3-UNV-T8-PS,KTEB-432-UV-PS-N-P,,EP432PS/MV/HE,
PSL432T8HEMV /A,F32T8ES/28,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.85 ,3/4,  4 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,QHE4x32T8/UNV-PSN-SC,,,KTEB-432-UV-PS-N-P,,,
PSL432T8HEMV /A,F32T8ES/28,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.86 ,3/4,  4 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,QHE4x32T8/UNV-PSN-SC,,,KTEB-432-UV-PS-N-P,,,
PSL432T8HEMV /A,F32T8ES/28,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.92 ,3/4,  3 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,QHE3x32T8/UNV-PSN-SC,,WHPS3-UNV-T8-PS,KTEB-432-UV-PS-N-P,,,
PSL432T8HEMV /A,F32T8ES/28,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.93 ,3/4,  3 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,QHE3x32T8/UNV-PSN-SC,,WHPS3-UNV-T8-PS,KTEB-432-UV-PS-N-P,,,
PSL432T8HEMV /A,F32T8ES/30,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.87 ,3/4,  4 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,QHE4x32T8/UNV-PSN-SC,B432PUNVHE-A,,KTEB-432-UV-PS-N-P,,,
PSL432T8HEMV /A,F32T8ES/30,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.88 ,3/4,  4 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,QHE4x32T8/UNV-PSN-SC,B432PUNVHE-A,,KTEB-432-UV-PS-N-P,,,
PSL432T8HEMV /A,F32T8ES/30,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.95 ,3/4,  3 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,QHE3x32T8/UNV-PSN-SC,B432PUNVHE-A,WHPS3-UNV-T8-PS,KTEB-432-UV-PS-N-P,,,
PSL432T8HEMV /A,F32T8ES/30,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.96 ,3/4,  3 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,QHE3x32T8/UNV-PSN-SC,B432PUNVHE-A,WHPS3-UNV-T8-PS,KTEB-432-UV-PS-N-P,,,
PSL432T8HEMV /A,F32T8U,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel, 0.90 ,3/4,  4 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,QHE4x32T8/UNV-PSN-SC,B432PUNVHE-A,,,,EP432PS/MV/HE,
PSL432T8HEMV /A,F32T8U,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.91 ,3/4,  4 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-4PSP32-SC,,QHE4x32T8/UNV-PSN-SC,B432PUNVHE-A,,,,EP432PS/MV/HE,
PSL432T8HEMV /A,F32T8U,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.98 ,3/4,  3 ,120/277,Y,N,N,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,QHE3x32T8/UNV-PSN-SC,B432PUNVHE-A,,,,EP432PS/MV/HE,
PSL432T8HEMV /A,F32T8U,PSL432T8HEMV /A,,PSL432T8HEMV ,In-Stock,NA,P20023,Electronic,,,Programmed,Parallel,  0.99 ,3/4,  3 ,120/277,N,N,Y,N,High,N, 9.50 , 1.69 , 1.16 , 1.50 ,IOP-3PSP32-SC,,QHE3x32T8/UNV-PSN-SC,B432PUNVHE-A,,,,EP432PS/MV/HE,
