sku,attribute_set,store,,name,base_item,sku_family,type,visibility,visibility_def,simples_skus,packaging_type_rank,packaging_type,package_count,package_piececount,version_number,overall_status_rank,overall_status,specific_status_rank,specific_status,lead_style,product_type,description,frequency_hertz,price,price_piece,min_order_qty,version_description,starting_method,lamp_connection,ballast_factor,lamp_combinations,number_of_lamps,lamp_type,rohs_compliant,energy_star,input_power,input_type,max_voltage_combinations,power_factor,power_factor_value,line_voltage,line_current,min_start_temp,sound_rating,dimming_status,standards,approvals,ul_temp_code,product_patent,length_inches,width_inches,height_inches,mounting,remote_mounting,weight,sku_length,sku_height,sku_width,sku_weight,lamps,successor_item,successor_base_item,successor_item_sku_family,substitute_item,substitute_base_item,substitute_item_product_type,substitute_item_overall_status,substitute_item_specific_status,substitute_item_sku_family,substitute_item_item_lead_style,competitor_cross,external_product_id,case_style,eol
5P20072,Grouper,default,,IEL332T8120 /B,IEL332T8120,P20072         ,simple,3, Searchable ,,  2 ,5,10,10,2,2,Discontinued,2,Limited,Leaded,Electronic,"Fluorescent eBallast, Instant Start, 2 or 3 lamp, T8 (F32T8), HPF, 120Vac., Consumer Rated, -18C Min Start Temp",47-63,112.95, $ 11.30 ,,Leads both ends,Instant ,Parallel,  0.88 ,2/3,  3 , T8 , Yes , No , 37-88 ,,120,High, 0.94-0.99 , 120 Â±10% , 0.14-0.75 , -18 (16 for Energy Saving Lamps) , A ,N," ANSI C62.41 , ANSI C82.11, ENERGY STAR , FCC PART 18 (Class B) , Class P, Type HL, Type 1 Outdoor  "," UL/935, CSA Certified (cUL) ",  -   ,  -   , 9.50 , 1.69 , 1.16 ,  8.88 ,  18.00 , 1.30 ,,,,,"F17T8, F17T8U, F25T8, F25T8U, F32T8, F32T8U, F40T8",,,,,,,,,,,"[""GE332120N"", ""WHCG3120T8IS"", ""KTEB2321ISN"", ""EP232IS120MC""]",,12A,
ISA332T8HE347/A,Grouper,default,,ISA332T8HE347 /A,ISA332T8HE347,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,Instant ,Parallel,  0.93 ,2/3,  3 , T8 ,  -   ,  -   ,  -   ,  -   ,347,High,  0.98 ,  -   ,  -   ,  -   ,  -   ,N,  -   ,  -   ,  -   ,  -   ,DK,DK,DK,  -   ,  -   ,DK,,,,,"F17T8, F25T8, F28T8, F32T8, F32T8ES/25, F32T8ES/28, F32T8ES/30",,,,,,,,,,,,,,
ISA332T8HE347H/A,Grouper,default,,ISA332T8HE347H/A,ISA332T8HE347H,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,Instant ,Parallel,  1.25 ,2/3,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,347,High,  0.98 ,  -   ,  -   ,  -   ,  -   ,N,  -   ,  -   ,  -   ,  -   ,DK,DK,DK,  -   ,  -   ,DK,,,,,"F17T8, F25T8, F28T8, F32T8, F32T8ES/25, F32T8ES/28, F32T8ES/30",,,,,,,,,,,,,,
1P20167,Grouper,default,,ISA332T8HEMV /A,ISA332T8HEMV,P20167,simple,3, Searchable ,,  1 , 1 ,10,10,2,1,Ongoing,1,Active,Leaded,Electronic,"Fluorescent eBallast, 3 F32T8 Linear Lamp, Instant Start, 120-277Vac, 50-60Hz, Normal Ballast Factor, HPF",47-63,105.95, $ 10.60 ,,Leads both ends,Instant ,Parallel,  0.98 ,2/3,  3 , T8 , Yes , No , 36-86 ,,120-277,High, 0.95-0.99 , 120-277 Â±10% , 0.14-0.71 , -18 (16 for Energy Saving Lamps) , A ,N," ANSI C62.41 , ANSI C82.11 , FCC PART 18 (Class A) , Class P, Type HL, Type 1 Outdoor, NEMA Premium/CEE "," UL/935, CSA Certified (cUL) ",  -   ,  -   , 9.50 , 1.38 , 1.13 ,  8.88 ,  18.00 , 1.10 ,,,,,"F17T8, F17T8U, F25T8, F25T8U, F28T8, F28T8U, F32T8, F32T8ES/25, F32T8ES/28, F32T8ES/30, F32T8U, F40T8",,,,,,,,,,,"[""IOPA3P32N"", ""GE332MAXNUltra"", ""GE259MAXNUltra"", ""QHE3X32T8UNVISNSC1"", ""B332IUNVHEA"", ""WHSG3UNVT8IS"", ""KTEB332UVISNP"", ""HL332AISUVHEW"", ""EP332ISMVHE""]",734832020102,12E,
2P20167,Grouper,default,,ISA332T8HEMV /A,ISA332T8HEMV,P20167,simple,3, Searchable ,,  4 ,2,10W,10,2,1,Ongoing,1,Active,Leaded,Electronic,"Fluorescent eBallast, 3 F32T8 Linear Lamp, Instant Start, 120-277Vac, 50-60Hz, Normal Ballast Factor, HPF",47-63,114.95, $ 11.50 ,,Leads both ends,Instant ,Parallel,  0.99 ,2/3,  3 , T8 , Yes , No , 36-86 ,,120-277,High, 0.95-0.99 , 120-277 Â±10% , 0.14-0.71 , -18 (16 for Energy Saving Lamps) , A ,N," ANSI C62.41 , ANSI C82.11 , FCC PART 18 (Class A) , Class P, Type HL, Type 1 Outdoor, NEMA Premium/CEE "," UL/935, CSA Certified (cUL) ",  -   ,  -   , 9.50 , 1.38 , 1.13 ,  8.88 ,  18.00 , 1.10 ,,,,,"F17T8, F17T8U, F25T8, F25T8U, F28T8, F28T8U, F32T8, F32T8ES/25, F32T8ES/28, F32T8ES/30, F32T8U, F40T8",,,,,,,,,,,"[""IOPA3P32N"", ""GE332MAXNUltra"", ""GE259MAXNUltra"", ""QHE3X32T8UNVISNSC1"", ""B332IUNVHEA"", ""WHSG3UNVT8IS"", ""KTEB332UVISNP"", ""HL332AISUVHEW"", ""EP332ISMVHE""]",734832020119,12E,
3P20167,Grouper,default,,ISA332T8HEMV /A,ISA332T8HEMV,P20167,simple,3, Searchable ,,  5 ,3,1W,1,2,1,Ongoing,1,Active,Leaded,Electronic,"Fluorescent eBallast, 3 F32T8 Linear Lamp, Instant Start, 120-277Vac, 50-60Hz, Normal Ballast Factor, HPF",47-63,15.95, $ 15.95 ,,Leads both ends,Instant ,Parallel,  0.94 ,2/3,  3 , T8 , Yes , No , 36-86 ,  -   ,120-277,High, 0.95-0.99 , 120-277 Â±10% , 0.14-0.71 , -18 (16 for Energy Saving Lamps) , A ,N," ANSI C62.41 , ANSI C82.11 , FCC PART 18 (Class A) , Class P, Type HL, Type 1 Outdoor, NEMA Premium/CEE "," UL/935, CSA Certified (cUL) ",  -   ,  -   , 9.50 , 1.38 , 1.13 ,  8.88 ,  18.00 , 1.10 ,,,,,"F17T8, F17T8U, F25T8, F25T8U, F28T8, F28T8U, F32T8, F32T8ES/25, F32T8ES/28, F32T8ES/30, F32T8U, F40T8",,,,,,,,,,,"[""IOPA3P32N"", ""GE332MAXNUltra"", ""GE259MAXNUltra"", ""QHE3X32T8UNVISNSC1"", ""B332IUNVHEA"", ""WHSG3UNVT8IS"", ""KTEB332UVISNP"", ""HL332AISUVHEW"", ""EP332ISMVHE""]",734832020126,12E,
1P20213,Grouper,default,,ISA332T8HEMVA /B,ISA332T8HEMVA,P20213,simple,4, Both ,,  1 , 1 ,10,10,2,1,Ongoing,3,Special order only,Leaded,Electronic,"Fluorescent eBallast, 3 F32T8 Linear Lamp, Instant Start, 120-277Vac, 50-60Hz, Normal Ballast Factor, HPF, Type CC",,101.50, $ 10.15 ,  60 ,,Instant ,Parallel, DK ,2/3,  3 ,,,,,,120-277,High,  0.99 ,,,,,N,,,,,DK,DK,DK,,,DK,,,,,"F17T8, F25T8, F28T8, F32T8, F32T8ES/25, F32T8ES/28, F32T8ES/30, F40T8",,,,,,,,,,,"[""IOPA3P32N"", ""GE332MAXNUltra"", ""GE259MAXNUltra"", ""B332IUNVHEA"", ""WHSG3UNVT8IS"", ""KTEB332UVISNP"", ""HL332AISUVHEW"", ""EP332ISMVHE""]",,,
1P20143,Grouper,default,,PSL332T8HEMV /A,PSL332T8HEMV,P20143                       ,simple,3, Searchable ,,  1 , 1 ,10,10,2,1,Ongoing,3,Special Order only,Leaded,Electronic,"Fluorescent eBallast for 3 F32T8 Linear Lamps, Program Start, 120-277Vac, 50-60Hz, Normal Ballast Factor, HPF, High Efficiency",50-60,144.95, $ 14.50 ,,,Program ,,,2/3,  3 , T8 ,  -   ,  -   ,  -   ,,120-277,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F32T8,,,,,,,,,,,,734832017348,,
3P20143,Grouper,default,,PSL332T8HEMV /A,PSL332T8HEMV,P20143                       ,simple,3, Searchable ,,  5 ,3,1W,1,2,1,Ongoing,3,Special Order only,Leaded,Electronic,"Fluorescent eBallast for 3 F32T8 Linear Lamps, Program Start, 120-277Vac, 50-60Hz, Normal Ballast Factor, HPF, High Efficiency",50-60,16.95, $ 16.95 ,,,Program ,,,2/3,  3 , T8 ,  -   ,  -   ,  -   ,  -   ,120-277,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F32T8,,,,,,,,,,,,734832017362,,
PSL332T8HEMV/A,Grouper,default,,PSL332T8HEMV /A,PSL332T8HEMV,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,Program ,,,2/3,  3 , T8 ,  -   ,  -   ,  -   ,  -   ,120-277,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F32T8,,,,,,,,,,,,,,
1P20144,Grouper,default,,PSL332T8HEMVH /A,PSL332T8HEMVH,P20144,simple,3, Searchable ,,  1 , 1 ,10,10,2,1,Ongoing,3,Special Order only,Leaded,Electronic,"Fluorescent eBallast for 3 F32T8 Linear Lamps, Program Start, 120-277Vac, 50-60Hz, High Ballast Factor, HPF, High Efficiency",50-60,154.95, $ 15.50 ,,,Program ,,,2/3,  3 , T8 ,  -   ,  -   ,  -   ,,120-277,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F32T8,,,,,,,,,,,,734832017379,,
3P20144,Grouper,default,,PSL332T8HEMVH /A,PSL332T8HEMVH,P20144,simple,3, Searchable ,,  5 ,3,1W,1,2,1,Ongoing,3,Special Order only,Leaded,Electronic,"Fluorescent eBallast for 3 F32T8 Linear Lamps, Program Start, 120-277Vac, 50-60Hz, High Ballast Factor, HPF, High Efficiency",50-60,13.95, $ 13.95 ,,,Program ,,,2/3,  3 , T8 ,  -   ,  -   ,  -   ,  -   ,120-277,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F32T8,,,,,,,,,,,,734832017393,,
PSL332T8HEMVH/A,Grouper,default,,PSL332T8HEMVH /A,PSL332T8HEMVH,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,Program ,,,2/3,  3 , T8 ,  -   ,  -   ,  -   ,  -   ,120-277,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F32T8,,,,,,,,,,,,,,
PSL332T8HEMVL/A,Grouper,default,,PSL332T8HEMVL /A,PSL332T8HEMVL,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,Program ,,,2/3,  3 ,,,,,,120-277,High,,,,,,,,,,,,,,,,,,,,,F32T8,,,,,,,,,,,,,,
REI332T8277/A,Grouper,default,,REI332T8277 /A,REI332T8277,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,Instant ,,,2/3,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,277,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,"F17T8, F25T8, F32T8",,,,,,,,,,,,,,
3P20084,Grouper,default,,REI332T8277 /B,REI332T8277,P20084                       ,simple,3, Searchable ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Electronic,"Fluorescent eBallast Instant Start, 277Vac, 50-60Hz, Normal Ballast Factor, HPF, Operates 3 F17T8, F25T8, F32T8 or 2 F40T8",50-60,7.29, $ 7.29 ,,Leads both ends,Instant ,,,2/3,  3 , T8 , No , No ,  -   ,  -   ,277,,,  277 ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,"F17T8, F25T8, F32T8",,,,,,,,,,,,734832004836,S11,
3M10249,Grouper,default,,NES315P /A,NES315P,M10249,simple,4, Both ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,NPF,120/60 3-F15T8  V2",60,102.95, $ 102.95 ,,Leads both ends,,,,3,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F15T8,,,,,,,,,,,,734832009428,,
3P20095,Grouper,default,,PSL332T8MV3D /A,PSL332T8MV3D,P20095,simple,3, Searchable ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Electronic,"Fluorescent eBallast for 1/2 CFQ18W/G24q, CFTR18W/GX24q CFL Lamp, Program Start, 120-277 Vac, 50-60Hz, Normal Ballast Factor, HPF, Operates 1/2 CFT13W/2GX7 and CFS21W/GR10q",47-63,27.95, $ 27.95 ,,Leads both ends,Program ,Series, 1.00 ,3,  3 , T8 , Yes , No , 20-100 ,  -   ,120-277,High,0.96-0.98, 120-277 Â±10% , 0.08-0.85 ,  -   ,  -   ,N,  -   ," UL/935, CSA Certified (cUL) ",  -   ,"  5,436,529 ", 9.50 , 1.69 , 1.16 ,  -   ,  -   , 1.20 ,,,,,"F25T8, F32T8, F32T8U",,,,,,,,,,,,734832015993,12A,
5P20095,Grouper,default,,PSL332T8MV3D /A,PSL332T8MV3D,P20095,simple,3, Searchable ,,  2 ,5,10,10,2,2,Discontinued,2,Limited,Leaded,Electronic,"Fluorescent eBallast for 1/2 CFQ18W/G24q, CFTR18W/GX24q CFL Lamp, Program Start, 120-277 Vac, 50-60Hz, Normal Ballast Factor, HPF, Operates 1/2 CFT13W/2GX7 and CFS21W/GR10q",47-63,219.50, $ 21.95 ,,Leads both ends,Program ,Series, 1.00 ,3,  3 , T8 , Yes , No , 20-100 ,,120-277,High,0.96-0.98, 120-277 Â±10% , 0.08-0.85 ,  -   ,  -   ,N,  -   ," UL/935, CSA Certified (cUL) ",  -   ,"  5,436,529 ", 9.50 , 1.69 , 1.16 ,  -   ,  -   , 1.20 ,,,,,"F25T8, F32T8, F32T8U",,,,,,,,,,,,734832021826,12A,
REI332T8120/A,Grouper,default,,REI332T8120 /A,REI332T8120,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,60,0.00, $ -   ,,,Instant ,,,3,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F32T8,,,,ISA332T8HEMV /A,ISA332T8HEMV ,Electronic,Ongoing ,Active,P20167                       ,Leaded,,,,
REI332T8120HP/B,Grouper,default,,REI332T8120HP /B,REI332T8120HP,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,60,0.00, $ -   ,,,Instant ,,,3,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F32T8,,,,,,,,,,,,,,
RS318TT347P/A,Grouper,default,,RS318TT347P /A,RS318TT347P,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,,,,3,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,347,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,FT18W/2G11,,,,,,,,,,,,,,
RS32025P/A,Grouper,default,,RS32025P /A,RS32025P,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,,,,3,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,220,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F15T8,,,,,,,,,,,,,,
3M10328,Grouper,default,,RS320P /A,RS320P,M10328,simple,3, Searchable ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,HPF,120/60,3-F20T12 V2",60,99.95, $ 99.95 ,,Leads both ends,Rapid ,,,3,  3 , T12 , Yes , No ,  -   ,  -   ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F20T12,,,,,,,,,,,,734832010929,,
5M10328,Grouper,default,,RS320P /A,RS320P,M10328,simple,3, Searchable ,,  2 ,5,4,4,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,HPF,120/60,3-F20T12 V2",60,309.95, $ 77.49 ,,Leads both ends,Rapid ,,,3,  3 , T12 , Yes , No ,  -   ,,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F20T12,,,,,,,,,,,,,,
RS320PHL/A,Grouper,default,,RS320PHL /A,RS320PHL,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,,,,3,  3 , T12 , Yes , No ,  -   ,  -   ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F20T12,,,,,,,,,,,,,,
3M10686,Grouper,default,,RS320PHL /B,RS320PHL,M10686,simple,3, Searchable ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,HPF,120/60,3-F20T12 V2",60,105.95, $ 105.95 ,,Leads both ends,Rapid ,,,3,  3 , T12 , Yes , No ,  -   ,  -   ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F20T12,,,,,,,,,,,,734832015450,,
RS320PHL/C,Grouper,default,,RS320PHL /C,RS320PHL,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,,,,3,  3 , T12 , Yes , No ,  -   ,  -   ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F20T12,,,,,,,,,,,,,,
RS332PO/A,Grouper,default,,RS332PO /A,RS332PO,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,,,,3,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,High,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F032T8,,,,,,,,,,,,,,
RSW217T8120/A,Grouper,default,,RSW217T8120 /A,RSW217T8120,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,,,,3,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F20T12,,,,,,,,,,,,,,
RSW217T8120/B,Grouper,default,,RSW217T8120 /B,RSW217T8120,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,,,,3,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F20T12,,,,,,,,,,,,,,
3P10026,Grouper,default,,SEN334P /B,SEN334P,P10026,simple,3, Searchable ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 3 F40T12 or F40T12/ES Linear Lamps, Electronic Start, 120Vac, 60Hz, Normal Ballast Factor, NPF",60,16.95, $ 16.95 ,,Leads both ends,Electronic,Parallel, 0.74 ,3,  3 , T12 , No , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ,  -   ,  -   ,  -   ,9.44,2.38,1.50,  -   ,  -   ,3.05,,,,,"F15T12, F15T8, F20T12, F25T12 (SHOPLIGHT), F30T12, F30T8, F40T12, F40T12ES",,,,,,,,,,,,734832010592,11A,
SEN334P/M,Grouper,default,,SEN334P /M,SEN334P,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,,,,3,  3 , T12 , No , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,,,,,,F40T12,,,,,,,,,,,,,,
2P20135,Grouper,default,,IEA432T8120N /B,IEA432T8120N,P20135,simple,3, Searchable ,,  4 ,2,10W,10,2,1,Ongoing,1,Active,Leaded,Electronic,"Fluorescent eBallast, 4 F32T8 Linear Lamp, Instant Start, 120Vac,50-60Hz, Normal Ballast Factor, NPF",47-63,89.50, $ 8.95 ,,Leads both ends,Instant ,Parallel,  0.87 ,3/4,  4 , T8 , Yes , Yes , 67-103 ,,120,Normal,  0.50 , 120 Â±10% , 0.97-1.62 , -18  F40T8 0 , A ,N," ANSI C62.41 , ANSI C82.11, ENERGY STAR , FCC PART 18 (Class B), Class P, Type HL, Type 1 Outdoor  "," UL/935, CSA Certified (cUL) ",  -   ,  -   ,  9.50 ,  1.30 ,  1.10 ,  8.88 ,  18.00 ,  1.09 ,,,,,"F17T8, F25T8, F32T8, F40T8",,,,,,,,,,,"[""REB4P32SC"", ""REB4P32N"", ""GE432120RES"", ""GE432120N"", ""B432I120RESA"", ""B432I120RHA"", ""NPY120432T8IS"", ""KTEB432RIS1TPSL"", ""KTEB432LBF1TPPIC"", ""KTEB432RIS1TP"", ""E432IS120SC"", ""E758F432SC"", ""HL432RIS12W"", ""E432ISR120MC""]",734832017119,12A,
3P20079,Grouper,default,,IEL432T8120 /B,IEL432T8120,P20079                       ,simple,3, Searchable ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Electronic,"Fluorescent eBallast, Instant Start, 3 or 4 lamp, T8 (F32T8), HPF, 120 VAC, Consumer Rated, -18C Min Start Temp",47-63,12.95, $ 12.95 ,,Leads both ends,Instant ,Parallel,  0.95 ,3/4,  4 , T8 , Yes , No , 50-112 ,  -   ,120,High, 0.95-0.99 , 120 Â±10% , 0.42-0.93 , -18 (16 for Energy Saving Lamps) , A ,N," ANSI C62.41 , ANSI C82.11, ENERGY STAR , FCC PART 18 (Class B) , Class P, Type HL, Type 1 Outdoor  "," UL/935, CSA Certified (cUL) ",  -   ,  -   , 9.50 , 1.69 , 1.16 ,  8.88 ,  18.00 , 1.40 ,,,,,"F17T8, F17T8U, F25T8, F25T8U, F32T8, F32T8U, F40T8",,,,,,,,,,,"[""GE432120N"", ""WHCG4120T8IS"", ""KTEB4321ISNP"", ""EP432IS120MC""]",734832004720,12A,
2P20160,Grouper,default,,ISL432T8HEMV AH,ISL432T8HEMV,P20160,simple,3, Searchable ,,  4 ,2,10W,10,2,1,Ongoing,1,Active,Leaded,Electronic,"Fluorescent eBallast, 4 F32T8 Linear Lamp, Instant Start, 120-277Vac, 50-60Hz, Normal Ballast Factor, HPF",47-63,122.95, $ 12.30 ,,Leads both ends,Instant ,Parallel,  1.04 ,3/4,  4 , T8 , Yes , No , 77-110 ,,120-277,High,, 120-277 Â±10% , 0.27-0.95 ,  (18), A ,N," ANSI C82.11, ANSI C62.41, FCC Part 18 (Class A) EMI and RFI non-consumer limits "," UL/935, CSA (cUL) ",  -   ,  -   , 9.50 , 1.71 , 1.19 ,  8.88 ,  18.00 , 1.40 ,,,,,"F17T8, F17T8U, F25T8, F25T8U, F28T8, F28T8U, F32T8, F32T8ES/25, F32T8ES/28, F32T8ES/30, F32T8U, F40T8",,,,,,,,,,,"[""IOPA4P32N"", "" IOPS4P32LWSC"", ""ICN4P32N"", ""GE432MAXNUltra "", ""GE232MVN 120277"", ""QHE4x32T8UNVISNSC1"", ""QHE3x32T8UNVISNSC1"", ""QHE4X32T8UNVISLSC"", ""B332IUNVHEA"", "" B432IUNVELA"", ""WHSG4UNVT8IS"", ""WHSG3UNVT8IS"", ""WHSG2UNVT8IS"", ""KTEB432UVISNP"", ""KTEB432LBF1TPPIC"", ""KTEB432RIS1TP"", ""E432IS120SC"", ""E758F432SC"", ""HL432BISUVHEW"", ""EP432ISMVHE""]",734832018673,12E,
ISL432T8MVW/B,Grouper,default,,ISL432T8MVW /B,ISL432T8MVW,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,Instant ,Parallel,  0.95 ,3/4,  4 ,  -   ,  -   ,  -   ,  -   ,  -   ,120-277,High,  0.95 ,  -   ,  -   ,  -   ,  -   ,N,  -   ,  -   ,  -   ,  -   ,DK,DK,DK,  -   ,  -   ,DK,,,,,"F17T8, F25T8, F32T8, F40T8", ISL432T8HEMV AH, ISL432T8HEMV,P20160,,,,,,,,,,,
ISS432T8HEMVL/A,Grouper,default,,ISS432T8HEMVL /A,ISS432T8HEMVL,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,Instant ,Parallel,  0.93 ,3/4,  4 ,  -   ,  -   ,  -   ,  -   ,  -   ,120-277,High,  0.99 ,  -   ,  -   ,  -   ,  -   ,N,  -   ,  -   ,  -   ,  -   ,DK,DK,DK,  -   ,  -   ,DK,,,,,"F17T8, F25T8, F28T8, F32T8, F32T8ES/25, F32T8ES/28, F32T8ES/30, F40T8", ISA432T8HEMVL /A, ISA432T8HEMVL,P20016,,,,,,,,,,12B,
5P20023,Grouper,default,,PSL432T8HEMV /A,PSL432T8HEMV,P20023,simple,3, Searchable ,,  2 ,5,10,10,2,1,Ongoing,1,Active,Leaded,Electronic,"Fluorescent eBallast, 4 F32T8 Linear Lamp, Program Start, 120-277Vac, 50-60Hz, Normal Ballast Factor, HPF",47-63,109.50, $ 10.95 ,,Leads both ends,Program ,Parallel,  1.03 ,3/4,  4 , T8 , Yes , No , 52-113 ,,120-277,High,0.96-0.99, 120-277 Â±10% , 0.20-0.87 , -18 (16 for Energy Saving Lamps) , A ,N," ANSI C62.41 , ANSI C82.11 , CA. TITLE 24, FCC PART 18 (Class A) , Class P, Type HL, Type 1 Outdoor "," UL/935, CSA Certified (cUL) ",  -   ,  -   , 9.50 , 1.69 , 1.16 ,  8.94 ,  18.00 , 1.50 ,,,,,"F17T8, F17T8U, F25T8, F25T8U, F28T8, F32T8, F32T8ES/25, F32T8ES/28, F32T8ES/30, F32T8U, F40T8",,,,,,,,,,,"[""IOP3PSP32SC"", ""GE432MVPSN"", ""QHE4x32T8UNVPSNSC"", ""B332PUNVHEA"", ""WHPS3UNVT8PS"", ""KTEB432UVPSNP"", ""KTEB432LBFUVTPPS"", ""EP432PSMVHE""]",734832021604,12A,
